Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
37.5,40.0,37.5,38.75,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
40.0,40.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0
30.0,30.0,22.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,-2.5
27.5,32.5,27.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5
28.75,32.5,27.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.25
30.0,35.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
32.5,37.5,32.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5
33.75,37.5,33.75,37.5,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75
32.5,37.5,32.5,36.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.75
35.0,37.5,35.0,36.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
35.0,37.5,33.75,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0
33.75,36.25,32.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,-0.75
25.0,30.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
26.25,30.0,26.25,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75
27.5,32.5,27.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
31.0,34.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
30.0,32.5,28.75,28.75,0.0,0.0,0.0,0.0,0.0,0.0,3.75,-1.25
27.5,32.5,26.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0
28.75,30.0,28.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25
30.0,32.5,30.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
30.0,32.0,28.75,28.75,0.0,0.0,0.0,0.0,0.0,0.0,3.25,-1.25
30.0,30.0,26.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,3.75,-2.5
26.25,28.75,26.25,28.75,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
26.25,28.75,26.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
26.25,28.75,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,-1.25
25.0,27.5,25.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
25.0,27.5,25.0,26.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
25.0,27.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
28.75,28.75,26.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,-1.25
27.5,30.0,26.25,27.5,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0
27.5,28.75,26.25,28.75,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
27.5,30.0,27.5,28.75,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
27.5,30.0,27.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
27.5,30.0,27.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
28.75,31.25,28.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
27.5,32.5,27.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
30.0,31.25,28.75,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
29.0,33.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
27.5,31.0,27.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.5
27.5,30.0,27.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
27.5,32.5,27.5,32.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
30.0,32.5,30.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
32.5,36.25,32.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,2.5
32.5,36.0,32.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,2.5
33.75,36.25,33.75,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.25
34.0,36.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
35.0,39.0,35.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0
34.0,37.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
34.0,36.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
36.0,36.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0
33.0,36.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
37.0,37.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0
35.0,37.0,35.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
34.0,36.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
34.0,37.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
36.0,36.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0
35.0,35.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0
33.0,35.0,33.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
32.0,34.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0
31.0,33.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
31.0,33.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
31.0,33.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
31.0,33.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
30.0,32.0,29.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
31.0,32.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
30.0,31.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0
29.0,31.0,29.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
29.5,30.5,29.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
29.0,30.5,29.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
28.0,30.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
27.0,28.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27.0,28.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
29.0,29.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0
26.0,28.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
27.0,27.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0
26.0,27.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
26.0,27.0,25.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
25.0,27.0,24.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
25.0,26.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.5,26.0,24.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
24.5,26.0,24.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24.5,25.5,24.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
25.5,25.5,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.5
24.0,25.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.5
24.0,25.0,23.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
23.0,25.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
24.0,25.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24.5,26.0,24.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
24.5,27.0,24.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5
26.0,28.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
26.0,28.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
26.5,27.5,26.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
26.0,28.0,25.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.5
25.0,27.0,25.0,25.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5
25.5,27.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5
24.5,25.5,24.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24.0,25.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
23.0,24.5,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
23.0,24.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
22.5,24.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5
23.0,24.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
23.0,24.5,23.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
23.0,25.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24.0,25.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
24.0,25.5,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
24.5,25.5,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
25.0,25.0,23.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.0
22.5,23.5,22.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
21.0,22.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
21.0,23.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
21.0,22.5,21.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
21.5,23.0,21.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
24.0,25.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0
24.0,25.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0
22.0,23.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21.5,23.0,21.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
21.5,22.5,20.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.5
20.5,22.0,20.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5
21.0,22.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
21.0,22.5,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
21.5,23.5,21.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
22.52,23.5,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.52
21.5,23.0,21.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
22.5,23.5,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.5
21.5,22.5,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,22.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,22.5,21.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
22.0,24.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
27.0,27.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24.5,24.5,23.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-1.0
24.0,25.0,23.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-0.5
23.5,24.5,23.5,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5
24.0,25.5,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
26.0,26.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0
25.0,26.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
25.0,26.5,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0
25.5,27.5,25.5,27.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
27.0,29.0,26.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0
28.0,31.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
25.0,27.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
24.0,26.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
22.0,24.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
20.0,20.0,15.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-3.75
17.5,17.5,11.25,13.75,0.0,0.0,0.0,0.0,0.0,0.0,6.25,-3.75
13.75,13.75,13.75,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.75,17.5,13.75,17.5,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.75
13.75,16.25,13.75,16.25,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5
14.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
14.0,16.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
11.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
12.0,15.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
12.0,15.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
14.0,16.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
13.0,15.5,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0
13.0,15.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
13.0,15.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
13.0,15.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
14.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
11.0,14.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
12.0,14.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12.0,14.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
13.0,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.0,14.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.5,14.5,13.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.5,14.5,13.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
14.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.5,14.5,13.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13.0,15.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1825.0,1825.0,1650.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0
1725.0,1725.0,1725.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1900.0,1900.0,1900.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800.0,1850.0,1800.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
1860.0,1900.0,1860.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
1850.0,1875.0,1850.0,1875.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
1825.0,1850.0,1825.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
1850.0,1850.0,1840.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
1875.0,1875.0,1850.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-25.0
1825.0,1840.0,1825.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
1850.0,1860.0,1850.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
1825.0,1825.0,1775.0,1775.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0
1825.0,1825.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,-25.0
1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1800.0,1800.0,1800.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750.0,1750.0,1750.0,1750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2490.0,2500.0,2490.0,2500.0,2497.0,250.0,5.0,624250.0,0.0,0.0,10.0,10.0
2480.0,2500.0,2480.0,2500.0,2514.2553191489,2350.0,9.0,5908500.0,0.0,0.0,20.0,20.0
2480.0,2520.0,2480.0,2520.0,2497.5,200.0,4.0,499500.0,0.0,0.0,40.0,40.0
2490.0,2530.0,2490.0,2530.0,2506.6666666667,150.0,3.0,376000.0,0.0,0.0,40.0,40.0
2510.0,2510.0,2510.0,2510.0,2510.0,50.0,1.0,125500.0,0.0,0.0,0.0,0.0
2450.0,2500.0,2450.0,2490.0,2480.0,150.0,3.0,372000.0,0.0,0.0,50.0,40.0
2510.0,2600.0,2510.0,2600.0,2572.9411764706,850.0,8.0,2187000.0,0.0,0.0,90.0,90.0
2800.0,2900.0,2800.0,2850.0,2850.0,150.0,3.0,427500.0,0.0,0.0,100.0,50.0
2900.0,2900.0,2900.0,2900.0,2900.0,50.0,1.0,145000.0,0.0,0.0,0.0,0.0
2890.0,2890.0,2760.0,2760.0,2805.0,200.0,4.0,561000.0,0.0,0.0,130.0,-130.0
2600.0,2680.0,2600.0,2640.0,2640.7142857143,700.0,10.0,1848500.0,0.0,0.0,80.0,40.0
2700.0,2840.0,2700.0,2810.0,2770.7692307692,650.0,11.0,1801000.0,0.0,0.0,140.0,110.0
2800.0,2820.0,2800.0,2820.0,2806.6666666667,300.0,6.0,842000.0,0.0,0.0,20.0,20.0
2800.0,2810.0,2760.0,2760.0,2786.6666666667,300.0,6.0,836000.0,0.0,0.0,50.0,-40.0
2760.0,2760.0,2720.0,2750.0,2741.6666666667,300.0,6.0,822500.0,0.0,0.0,40.0,-10.0
2800.0,2800.0,2800.0,2800.0,2800.0,100.0,2.0,280000.0,0.0,0.0,0.0,0.0
2780.0,2800.0,2760.0,2800.0,2780.0,200.0,4.0,556000.0,0.0,0.0,40.0,20.0
2750.0,2750.0,2750.0,2750.0,2750.0,50.0,1.0,137500.0,0.0,0.0,0.0,0.0
2670.0,2670.0,2670.0,2670.0,2670.0,50.0,1.0,133500.0,0.0,0.0,0.0,0.0
2700.0,2750.0,2700.0,2750.0,2740.0,350.0,6.0,959000.0,0.0,0.0,50.0,50.0
2750.0,2850.0,2750.0,2850.0,2977.3214285714,2800.0,7.0,8336500.0,0.0,0.0,100.0,100.0
2850.0,2920.0,2850.0,2910.0,2901.875,800.0,13.0,2321500.0,0.0,0.0,70.0,60.0
2900.0,2910.0,2860.0,2910.0,2898.9285714286,1400.0,20.0,4058500.0,0.0,0.0,50.0,10.0
2910.0,2910.0,2860.0,2900.0,2885.0,300.0,6.0,865500.0,0.0,0.0,50.0,-10.0
2880.0,2900.0,2870.0,2900.0,2976.4705882353,2550.0,9.0,7590000.0,0.0,0.0,30.0,20.0
2950.0,3230.0,2950.0,3200.0,3188.5714285714,3500.0,18.0,11160000.0,0.0,0.0,280.0,250.0
3200.0,3260.0,3200.0,3260.0,3220.0,900.0,15.0,2898000.0,0.0,0.0,60.0,60.0
3400.0,3400.0,3200.0,3240.0,3299.0476190476,1050.0,20.0,3464000.0,0.0,0.0,200.0,-160.0
3260.0,3300.0,3260.0,3300.0,3291.6666666667,600.0,11.0,1975000.0,0.0,0.0,40.0,40.0
3280.0,3300.0,3260.0,3300.0,3324.4444444444,1800.0,17.0,5984000.0,0.0,0.0,40.0,20.0
3220.0,3240.0,3200.0,3240.0,3225.0,400.0,8.0,1290000.0,0.0,0.0,40.0,20.0
3200.0,3260.0,3200.0,3260.0,3255.7894736842,950.0,7.0,3093000.0,0.0,0.0,60.0,60.0
3220.0,3260.0,3220.0,3260.0,3240.0,100.0,2.0,324000.0,0.0,0.0,40.0,40.0
3280.0,3280.0,3260.0,3260.0,3264.0,250.0,4.0,816000.0,0.0,0.0,20.0,-20.0
3200.0,3200.0,3180.0,3200.0,3193.3333333333,150.0,3.0,479000.0,0.0,0.0,20.0,0.0
3100.0,3100.0,3100.0,3100.0,3100.0,150.0,3.0,465000.0,0.0,0.0,0.0,0.0
3100.0,3100.0,3100.0,3100.0,3100.0,350.0,5.0,1085000.0,0.0,0.0,0.0,0.0
3200.0,3200.0,3120.0,3120.0,3160.0,100.0,2.0,316000.0,0.0,0.0,80.0,-80.0
3040.0,3040.0,3040.0,3040.0,3040.0,50.0,1.0,152000.0,0.0,0.0,0.0,0.0
3140.0,3160.0,3140.0,3140.0,3148.5714285714,350.0,3.0,1102000.0,0.0,0.0,20.0,0.0
3100.0,3100.0,3100.0,3100.0,3150.0,100.0,2.0,315000.0,0.0,0.0,0.0,0.0
3140.0,3140.0,3060.0,3060.0,3100.0,100.0,2.0,310000.0,0.0,0.0,80.0,-80.0
3060.0,3060.0,3040.0,3040.0,3050.0,100.0,2.0,305000.0,0.0,0.0,20.0,-20.0
3080.0,3120.0,3080.0,3120.0,3093.3333333333,150.0,3.0,464000.0,0.0,0.0,40.0,40.0
3120.0,3120.0,3120.0,3120.0,3120.0,150.0,2.0,468000.0,0.0,0.0,0.0,0.0
3100.0,3100.0,3100.0,3100.0,3100.0,50.0,1.0,155000.0,0.0,0.0,0.0,0.0
3199.0,3199.0,3150.25,3150.25,3162.625,200.0,3.0,632525.0,0.0,0.0,48.75,-48.75
3125.0,3205.0,3125.0,3205.0,3168.5,300.0,6.0,950550.0,0.0,0.0,80.0,80.0
3225.0,3300.0,3225.0,3300.0,3276.7207692308,1300.0,18.0,4259737.0,0.0,0.0,75.0,75.0
3300.0,3350.0,3300.0,3305.0,3305.8333333333,600.0,8.0,1983500.0,0.0,0.0,50.0,5.0
3500.0,3500.0,3379.0,3400.5,3410.04,300.0,6.0,1023012.0,0.0,0.0,121.0,-99.5
3350.0,3350.0,3350.0,3350.0,3350.0,50.0,1.0,167500.0,0.0,0.0,0.0,0.0
3350.0,3350.0,3350.0,3350.0,3400.0,850.0,5.0,2890000.0,0.0,0.0,0.0,0.0
3349.0,3350.0,3349.0,3349.75,3349.75,200.0,4.0,669950.0,0.0,0.0,1.0,0.75
3311.0,3316.0,3311.0,3314.0,3313.25,200.0,4.0,662650.0,0.0,0.0,5.0,3.0
3300.0,3329.75,3300.0,3329.75,3364.1413333333,1500.0,12.0,5046212.0,0.0,0.0,29.75,29.75
3300.0,3400.0,3300.0,3400.0,3382.5555555556,900.0,8.0,3044300.0,0.0,0.0,100.0,100.0
3410.0,3484.0,3410.0,3484.0,3450.145,600.0,11.0,2070087.0,0.0,0.0,74.0,74.0
3451.5,3451.5,3451.25,3451.25,3451.3,250.0,4.0,862825.0,0.0,0.0,0.25,-0.25
3481.0,3550.0,3420.0,3527.25,3492.0,800.0,15.0,2793600.0,0.0,0.0,130.0,46.25
3450.0,3521.0,3450.0,3496.75,3493.375,600.0,8.0,2096025.0,0.0,0.0,71.0,46.75
3520.0,3530.0,3500.0,3530.0,3518.75,200.0,4.0,703750.0,0.0,0.0,30.0,10.0
3380.0,3380.0,3380.0,3380.0,3380.0,50.0,1.0,169000.0,0.0,0.0,0.0,0.0
3400.0,3445.0,3400.0,3422.5,3422.5,100.0,2.0,342250.0,0.0,0.0,45.0,22.5
3385.0,3385.0,3385.0,3385.0,3385.0,50.0,1.0,169250.0,0.0,0.0,0.0,0.0
3370.0,3370.0,3300.0,3300.0,3318.75,200.0,4.0,663750.0,0.0,0.0,70.0,-70.0
3390.0,3390.0,3390.0,3390.0,3390.0,50.0,1.0,169500.0,0.0,0.0,0.0,0.0
3300.0,3410.0,3300.0,3400.0,3385.1739130435,1150.0,13.0,3892950.0,0.0,0.0,110.0,100.0
3400.0,3400.0,3375.0,3400.0,3391.5,500.0,8.0,1695750.0,0.0,0.0,25.0,0.0
3375.0,3400.0,3350.0,3400.0,3385.0,350.0,6.0,1184750.0,0.0,0.0,50.0,25.0
3400.0,3425.0,3400.0,3425.0,3412.5,100.0,2.0,341250.0,0.0,0.0,25.0,25.0
3400.0,3400.0,3400.0,3400.0,3400.0,100.0,2.0,340000.0,0.0,0.0,0.0,0.0
